cmp_tuw_id,cmp_gate,cmp_gate_name,cmp_workstream,cmp_task,risk,priority,runtime_readiness_target,integration_order,implementation_batch,repo_absorption_lane,existing_lfos_anchor,github_history_unit,runtime_claim_rule,status
CMP-G11-W11-T025,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Email filing view 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-email-filing-view-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T026,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Secure link manager 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-secure-link-manager-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T027,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Data room projection screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-data-room-projection-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T028,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Vault search/RAG evidence viewer 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-vault-search-rag-evidence-viewer-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T029,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Time entry workspace 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-time-entry-workspace-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T030,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,WIP dashboard 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-wip-dashboard-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T031,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,PreBill review screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-prebill-review-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T032,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Invoice detail screen 구현,Medium,P1,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-invoice-detail-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T033,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Payment/AR dashboard 구현,Medium,P1,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-payment-ar-dashboard-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T034,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Matter profitability screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-matter-profitability-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T035,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Employee utilization/cost contribution screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-employee-utilization-cost-contribution-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T036,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,AI review queue screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-ai-review-queue-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T037,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Audit event timeline screen 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-audit-event-timeline-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T038,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,User ↔ Employee link manager 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-user-employee-link-manager-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T039,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Vault connector settings screen 구현,Medium,P1,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-vault-connector-settings-screen-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T040,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Role/permission policy editor 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-role-permission-policy-editor-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T041,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Ethical wall/legal hold console 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-ethical-wall-legal-hold-console-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T042,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,PermissionDeniedState reusable component 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-permissiondeniedstate-reusable-component-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T043,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,ReviewRequiredState reusable component 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-reviewrequiredstate-reusable-component-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T044,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,security badges: LegalHold/Privilege/HRSensitive 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-security-badges-legalhold-privilege-hrsensitive-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T045,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,apiClient domain clients 구현,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-apiclient-domain-clients-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T046,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,i18n glossary alignment 구현,Medium,P1,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-i18n-glossary-alignment-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T047,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,responsive/a11y keyboard navigation 구현,Medium,P1,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-responsive-a11y-keyboard-navigation-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G11-W11-T048,CMP-G11,Client-Matter-People UI/UX Product Console,W11 Client-Matter-People UI/UX Product Console,Playwright primary workflows 작성,High,P0,R4/R5,12,B09-client-matter-people-ui-console,apps/web; docs/product-ui; docs/ui-reference; web e2e and accessibility checks,new UI console overlay after G1-G10 runtime evidence,branch codex/lawos-cmp-g11-w11; commit/PR slice cmp-g11-w11-playwright-primary-workflows-작성,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T001,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",tenant admin settings runtime 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-tenant-admin-settings-runtime-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T002,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",SSO/SAML/OIDC settings model 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-sso-saml-oidc-settings-model-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T003,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",SCIM provisioning model 구현,Medium,P1,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-scim-provisioning-model-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T004,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",MFA/passkey policy 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-mfa-passkey-policy-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T005,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",observability baseline metrics/logging 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-observability-baseline-metrics-logging-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T006,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",route latency dashboard 구현,Medium,P1,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-route-latency-dashboard-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T007,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",incident runbook model/API 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-incident-runbook-model-api-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T008,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",deployment run record 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-deployment-run-record-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T009,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",rollback plan model 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-rollback-plan-model-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T010,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",backup/restore drill automation 구현,Critical,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-backup-restore-drill-automation-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T011,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",performance smoke suite 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-performance-smoke-suite-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T012,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",security regression suite 구현,Critical,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-security-regression-suite-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T013,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",permission negative test suite 통합,Critical,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-permission-negative-test-suite-통합,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T014,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",migration batch model 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-migration-batch-model-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T015,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",duplicate party migration validator 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-duplicate-party-migration-validator-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T016,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",DMS/Vault migration dry run 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-dms-vault-migration-dry-run-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T017,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",Billing/Finance migration reconciliation 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-billing-finance-migration-reconciliation-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T018,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",connector registry 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-connector-registry-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T019,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",credential reference no-secret exposure 구현,Critical,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-credential-reference-no-secret-exposure-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T020,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",accounting connector export human review 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-accounting-connector-export-human-review-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T021,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",compliance evidence pack generator 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-compliance-evidence-pack-generator-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T022,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",SOC2/ISMS-P control mapping 작성,Medium,P1,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-soc2-isms-p-control-mapping-작성,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T023,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",UAT scenario pack 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-uat-scenario-pack-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T024,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",pilot feedback intake 구현,Medium,P1,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-pilot-feedback-intake-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T025,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",release candidate approval workflow 구현,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-release-candidate-approval-workflow-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T026,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",go/no-go checklist automation 구현,Critical,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-go-no-go-checklist-automation-구현,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T027,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",production readiness review report 작성,Critical,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-production-readiness-review-report-작성,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
CMP-G12-W12-T028,CMP-G12,"Enterprise Hardening, Migration, UAT, Launch","W12 Enterprise Hardening, Migration, UAT, Launch",G12 Enterprise closeout report 생성,High,P0,R5/R6,13,B10-enterprise-hardening-migration-launch,packages/admin; packages/enterprise; packages/platform; packages/migration; docs/launch; tests/launch,LFOS-G7-W12/W14/W15 plus launch TUW evidence,branch codex/lawos-cmp-g12-w12; commit/PR slice cmp-g12-w12-g12-enterprise-closeout-report-생성,planning-only until row evidence proves persistence/write API/permission/audit/state/idempotency and gate validator passes,planned_extension
